TeamID,Team Name,Season,Number Wins,Number Losses,PPG,PPGA
1154,Citadel,2000,6,19,62.8,72.68
1154,Citadel,2001,12,12,66.0416666667,66.9583333333
1154,Citadel,2002,13,12,72.48,70.72
1154,Citadel,2003,4,20,63.0833333333,71.375
1154,Citadel,2004,3,21,56.0,72.5416666667
1154,Citadel,2005,8,16,64.375,71.7083333333
1154,Citadel,2006,6,21,62.5185185185,75.5925925926
1154,Citadel,2007,4,23,55.0,69.037037037
1154,Citadel,2008,2,24,59.8461538462,75.6923076923
1154,Citadel,2009,18,12,66.2666666667,64.6666666667
1154,Citadel,2010,14,16,60.5666666667,61.0666666667
1154,Citadel,2011,8,22,63.6666666667,70.6666666667
1154,Citadel,2012,4,24,62.0357142857,72.8571428571
1154,Citadel,2013,6,22,63.4642857143,75.0
1154,Citadel,2014,4,25,64.2413793103,75.1034482759
1154,Citadel,2015,8,19,62.3333333333,70.5555555556
1154,Citadel,2016,7,22,83.1379310345,94.3448275862
1154,Citadel,2017,9,21,85.1666666667,95.1
1155,Clemson,1985,15,12,74.4814814815,71.7777777778
1155,Clemson,1986,17,14,74.6129032258,67.2903225806
1155,Clemson,1987,23,5,85.7857142857,72.2142857143
1155,Clemson,1988,14,14,74.5357142857,71.9285714286
1155,Clemson,1989,18,10,79.8571428571,75.1785714286
1155,Clemson,1990,23,8,80.3870967742,70.3548387097
1155,Clemson,1991,10,17,72.7407407407,76.2222222222
1155,Clemson,1992,12,14,75.7307692308,76.0769230769
1155,Clemson,1993,16,12,79.5714285714,77.2857142857
1155,Clemson,1994,16,15,73.9032258065,71.7419354839
1155,Clemson,1995,15,12,64.4444444444,62.4814814815
1155,Clemson,1996,18,10,67.75,62.3214285714
1155,Clemson,1997,21,9,67.7333333333,60.7666666667
1155,Clemson,1998,18,13,72.1612903226,65.0
1155,Clemson,1999,15,14,70.7931034483,64.5517241379
1155,Clemson,2000,10,20,64.4333333333,70.0
1155,Clemson,2001,12,19,74.1290322581,79.7096774194
1155,Clemson,2002,13,17,75.2333333333,76.8333333333
1155,Clemson,2003,15,13,68.4285714286,68.1071428571
1155,Clemson,2004,10,18,65.6785714286,70.9285714286
1155,Clemson,2005,16,15,71.6129032258,68.9032258065
1155,Clemson,2006,17,12,73.7931034483,68.4482758621
1155,Clemson,2007,21,10,73.1612903226,65.3225806452
1155,Clemson,2008,23,9,79.1875,69.5
1155,Clemson,2009,23,8,78.9677419355,68.2258064516
1155,Clemson,2010,21,10,73.2903225806,63.8387096774
1155,Clemson,2011,21,11,68.25,60.9375
1155,Clemson,2012,16,15,64.5483870968,60.6451612903
1155,Clemson,2013,13,18,61.5161290323,60.1290322581
1155,Clemson,2014,20,12,63.34375,57.96875
1155,Clemson,2015,16,15,62.7096774194,62.1612903226
1155,Clemson,2016,17,14,69.6451612903,64.4838709677
1155,Clemson,2017,17,15,74.96875,71.46875
1156,Cleveland St,1985,18,8,79.5384615385,72.9230769231
1156,Cleveland St,1986,24,3,88.3333333333,70.6666666667
1156,Cleveland St,1987,23,7,81.7,72.8333333333
1156,Cleveland St,1988,20,7,83.8148148148,76.8148148148
1156,Cleveland St,1989,15,9,85.2916666667,82.0
1156,Cleveland St,1990,13,12,82.72,81.32
1156,Cleveland St,1991,11,16,70.962962963,74.5185185185
1156,Cleveland St,1992,15,13,69.4642857143,69.25
1156,Cleveland St,1993,22,6,76.3571428571,70.9285714286
1156,Cleveland St,1994,13,15,71.9642857143,74.9642857143
1156,Cleveland St,1995,8,17,72.32,78.4
1156,Cleveland St,1996,5,21,61.0384615385,73.7307692308
1156,Cleveland St,1997,9,19,64.6785714286,72.0714285714
1156,Cleveland St,1998,12,15,64.6296296296,70.5185185185
1156,Cleveland St,1999,12,14,69.1153846154,71.1153846154
1156,Cleveland St,2000,15,14,75.4482758621,72.1034482759
1156,Cleveland St,2001,17,13,67.6666666667,67.1666666667
1156,Cleveland St,2002,12,16,67.2142857143,68.0357142857
1156,Cleveland St,2003,8,22,65.6333333333,73.2
1156,Cleveland St,2004,2,25,64.037037037,74.8148148148
1156,Cleveland St,2005,7,17,67.0,72.2916666667
1156,Cleveland St,2006,8,18,63.1923076923,70.9615384615
1156,Cleveland St,2007,7,21,61.75,69.6428571429
1156,Cleveland St,2008,19,12,66.1290322581,64.0967741935
1156,Cleveland St,2009,22,10,64.96875,59.84375
1156,Cleveland St,2010,14,17,66.8064516129,68.3548387097
1156,Cleveland St,2011,24,8,70.625,64.25
1156,Cleveland St,2012,21,10,65.3548387097,59.6774193548
1156,Cleveland St,2013,11,18,62.8965517241,70.0689655172
1156,Cleveland St,2014,19,11,72.0666666667,66.9333333333
1156,Cleveland St,2015,16,14,65.4,62.1666666667
1156,Cleveland St,2016,7,23,60.2666666667,69.5333333333
1156,Cleveland St,2017,8,22,66.8,72.0
1157,Coastal Car,1985,0,0,0.0,0.0
1157,Coastal Car,1986,0,0,0.0,0.0
1157,Coastal Car,1987,10,16,68.9230769231,73.9615384615
1157,Coastal Car,1988,13,11,73.75,73.5
1157,Coastal Car,1989,12,13,72.64,74.8
1157,Coastal Car,1990,20,5,76.48,70.6
1157,Coastal Car,1991,23,6,74.3793103448,64.6896551724
1157,Coastal Car,1992,8,19,62.3333333333,69.4074074074
1157,Coastal Car,1993,19,9,76.0357142857,70.8214285714
1157,Coastal Car,1994,13,11,75.5416666667,76.7083333333
1157,Coastal Car,1995,4,20,70.375,80.6666666667
1157,Coastal Car,1996,3,21,65.4583333333,77.875
1157,Coastal Car,1997,9,15,63.125,68.75
1157,Coastal Car,1998,6,17,60.8695652174,71.0434782609
1157,Coastal Car,1999,4,16,71.35,83.4
1157,Coastal Car,2000,10,18,70.25,75.3214285714
1157,Coastal Car,2001,8,20,70.8571428571,77.6071428571
1157,Coastal Car,2002,7,19,68.9615384615,78.4615384615
1157,Coastal Car,2003,11,15,67.2692307692,69.8846153846
1157,Coastal Car,2004,12,15,68.7037037037,69.037037037
1157,Coastal Car,2005,8,18,67.9230769231,73.1923076923
1157,Coastal Car,2006,16,10,69.2307692308,67.9230769231
1157,Coastal Car,2007,11,15,72.1153846154,73.6538461538
1157,Coastal Car,2008,10,15,66.92,72.48
1157,Coastal Car,2009,8,19,67.5185185185,72.1481481481
1157,Coastal Car,2010,24,6,72.3,61.6
1157,Coastal Car,2011,24,5,73.8275862069,65.2413793103
1157,Coastal Car,2012,15,11,69.5769230769,67.5
1157,Coastal Car,2013,11,15,64.8846153846,65.2692307692
1157,Coastal Car,2014,18,12,70.5333333333,69.0333333333
1157,Coastal Car,2015,20,9,70.4827586207,64.6551724138
1157,Coastal Car,2016,15,11,71.1153846154,68.3846153846
1157,Coastal Car,2017,14,17,70.7741935484,73.6451612903
1158,Col Charleston,1985,0,0,0.0,0.0
1158,Col Charleston,1986,0,0,0.0,0.0
1158,Col Charleston,1987,0,0,0.0,0.0
1158,Col Charleston,1988,0,0,0.0,0.0
1158,Col Charleston,1989,0,0,0.0,0.0
1158,Col Charleston,1990,0,0,0.0,0.0
1158,Col Charleston,1991,0,0,0.0,0.0
1158,Col Charleston,1992,15,8,70.0,63.5217391304
1158,Col Charleston,1993,15,8,66.8260869565,62.6086956522
1158,Col Charleston,1994,22,3,75.8,64.68
1158,Col Charleston,1995,21,5,71.5,63.0
1158,Col Charleston,1996,22,3,74.96,62.96
1158,Col Charleston,1997,26,2,79.6428571429,66.2142857143
1158,Col Charleston,1998,22,5,70.037037037,55.7037037037
1158,Col Charleston,1999,25,2,72.7777777778,59.3703703704
1158,Col Charleston,2000,20,6,68.8076923077,60.7692307692
1158,Col Charleston,2001,20,7,66.4444444444,60.2592592593
1158,Col Charleston,2002,20,8,69.0714285714,61.0357142857
1158,Col Charleston,2003,22,7,73.3448275862,68.6551724138
1158,Col Charleston,2004,19,9,73.6428571429,68.5357142857
1158,Col Charleston,2005,18,10,72.0714285714,67.75
1158,Col Charleston,2006,15,11,71.5,68.1538461538
1158,Col Charleston,2007,22,11,69.3939393939,65.6363636364
1158,Col Charleston,2008,16,17,72.4545454545,72.3636363636
1158,Col Charleston,2009,26,8,76.9411764706,72.0882352941
1158,Col Charleston,2010,21,11,74.40625,72.53125
1158,Col Charleston,2011,24,10,76.1176470588,68.5882352941
1158,Col Charleston,2012,19,12,70.6774193548,68.2903225806
1158,Col Charleston,2013,24,9,65.7878787879,61.6060606061
1158,Col Charleston,2014,13,18,62.8387096774,62.9677419355
1158,Col Charleston,2015,9,24,58.6060606061,64.5757575758
1158,Col Charleston,2016,16,14,64.6333333333,62.3
1158,Col Charleston,2017,24,9,69.1818181818,64.6666666667
1159,Colgate,1985,1,21,46.6363636364,58.0454545455
1159,Colgate,1986,0,22,,
1159,Colgate,1987,3,21,64.0833333333,76.5416666667
1159,Colgate,1988,3,20,63.6086956522,77.7391304348
1159,Colgate,1989,6,21,64.962962963,74.962962963
1159,Colgate,1990,7,21,72.75,81.0357142857
1159,Colgate,1991,5,23,71.6071428571,82.6785714286
1159,Colgate,1992,14,14,70.8214285714,73.1428571429
1159,Colgate,1993,18,10,76.7857142857,73.1428571429
1159,Colgate,1994,17,12,81.3793103448,78.0344827586
1159,Colgate,1995,17,12,76.9310344828,76.9310344828
1159,Colgate,1996,15,14,72.5862068966,73.3448275862
1159,Colgate,1997,12,16,71.6071428571,72.1071428571
1159,Colgate,1998,10,18,74.1071428571,77.0714285714
1159,Colgate,1999,13,14,64.2962962963,65.1481481481
1159,Colgate,2000,11,16,62.5185185185,65.8888888889
1159,Colgate,2001,10,15,69.64,72.36
1159,Colgate,2002,15,11,71.1538461538,69.8461538462
1159,Colgate,2003,12,14,65.8846153846,67.7692307692
1159,Colgate,2004,13,14,65.962962963,69.1851851852
1159,Colgate,2005,10,16,64.5,68.1538461538
1159,Colgate,2006,9,19,57.7857142857,62.25
1159,Colgate,2007,9,19,56.0714285714,62.0357142857
1159,Colgate,2008,18,14,65.46875,64.875
1159,Colgate,2009,10,20,56.7,63.1666666667
1159,Colgate,2010,10,19,67.4137931034,71.3448275862
1159,Colgate,2011,7,23,64.9,75.6666666667
1159,Colgate,2012,8,22,63.1,73.6333333333
1159,Colgate,2013,11,21,63.53125,69.6875
1159,Colgate,2014,12,18,69.3,67.7333333333
1159,Colgate,2015,15,17,65.28125,64.78125
1159,Colgate,2016,12,17,69.0689655172,71.6206896552
1159,Colgate,2017,9,22,66.2580645161,71.1290322581
1160,Colorado,1985,8,17,70.88,77.84
1160,Colorado,1986,6,20,71.5384615385,80.9230769231
1160,Colorado,1987,9,19,63.4285714286,68.9642857143
1160,Colorado,1988,7,21,68.75,80.9642857143
1160,Colorado,1989,7,21,76.6071428571,84.1071428571
1160,Colorado,1990,11,18,80.8620689655,84.2413793103
1160,Colorado,1991,15,13,82.3571428571,79.6071428571
1160,Colorado,1992,13,15,71.2142857143,72.7142857143
1160,Colorado,1993,10,17,74.1851851852,75.3333333333
1160,Colorado,1994,10,17,73.7777777778,79.037037037
1160,Colorado,1995,15,12,79.4444444444,77.8148148148
1160,Colorado,1996,9,18,75.8518518519,81.1481481481
1160,Colorado,1997,21,9,73.4666666667,69.7666666667
1160,Colorado,1998,12,14,71.3846153846,73.6923076923
1160,Colorado,1999,15,14,71.1034482759,68.4482758621
1160,Colorado,2000,17,13,74.3333333333,71.9333333333
1160,Colorado,2001,14,15,80.6896551724,75.2413793103
1160,Colorado,2002,14,14,79.8214285714,78.6428571429
1160,Colorado,2003,20,11,75.5161290323,70.064516129
1160,Colorado,2004,17,10,74.1111111111,71.3333333333
1160,Colorado,2005,13,16,71.2068965517,74.7931034483
1160,Colorado,2006,20,9,77.3793103448,69.9310344828
1160,Colorado,2007,7,20,69.1481481481,80.1111111111
1160,Colorado,2008,11,20,61.9032258065,64.6129032258
1160,Colorado,2009,8,22,62.8666666667,67.9666666667
1160,Colorado,2010,13,16,74.3448275862,75.0344827586
1160,Colorado,2011,20,13,79.2121212121,73.7878787879
1160,Colorado,2012,21,11,66.28125,63.5625
1160,Colorado,2013,21,11,68.15625,63.78125
1160,Colorado,2014,23,11,70.8529411765,67.9411764706
1160,Colorado,2015,15,17,68.53125,67.71875
1160,Colorado,2016,21,11,75.4375,70.6875
1160,Colorado,2017,18,14,75.40625,72.03125
1161,Colorado St,1985,16,12,68.3928571429,66.7142857143
1161,Colorado St,1986,8,18,62.6538461538,66.3846153846
1161,Colorado St,1987,11,15,66.7307692308,71.0384615385
1161,Colorado St,1988,15,12,61.4444444444,57.5185185185
1161,Colorado St,1989,21,9,64.4666666667,61.7
1161,Colorado St,1990,20,8,67.3928571429,59.1428571429
1161,Colorado St,1991,14,14,61.2857142857,60.9642857143
1161,Colorado St,1992,11,17,64.0,68.5
1161,Colorado St,1993,14,12,71.9230769231,70.8076923077
1161,Colorado St,1994,13,13,74.8076923077,72.3076923077
1161,Colorado St,1995,14,14,73.8571428571,74.4285714286
1161,Colorado St,1996,16,11,77.3703703704,74.5925925926
1161,Colorado St,1997,17,9,74.5,71.0769230769
1161,Colorado St,1998,18,8,67.4230769231,62.1923076923
1161,Colorado St,1999,16,10,72.3846153846,66.6538461538
1161,Colorado St,2000,17,12,70.0344827586,65.275862069
1161,Colorado St,2001,13,13,67.3461538462,64.1923076923
1161,Colorado St,2002,10,17,68.0740740741,69.2592592593
1161,Colorado St,2003,17,13,74.0,72.6666666667
1161,Colorado St,2004,12,16,69.7142857143,72.6071428571
1161,Colorado St,2005,9,17,69.2307692308,70.3846153846
1161,Colorado St,2006,14,15,72.5862068966,71.8275862069
1161,Colorado St,2007,15,13,72.4285714286,71.6785714286
1161,Colorado St,2008,6,24,62.4333333333,72.4666666667
1161,Colorado St,2009,9,21,68.8666666667,73.9
1161,Colorado St,2010,15,15,66.0333333333,67.2666666667
1161,Colorado St,2011,18,12,70.8333333333,68.4666666667
1161,Colorado St,2012,20,11,71.0322580645,68.3548387097
1161,Colorado St,2013,23,8,72.2580645161,63.5483870968
1161,Colorado St,2014,14,16,71.3,70.1666666667
1161,Colorado St,2015,26,6,71.5625,63.59375
1161,Colorado St,2016,16,16,78.9375,78.15625
1161,Colorado St,2017,21,11,71.5625,67.125
1162,Columbia,1985,12,13,59.52,61.32
1162,Columbia,1986,10,14,64.9583333333,63.2916666667
1162,Columbia,1987,9,14,72.6956521739,75.9565217391
1162,Columbia,1988,4,20,62.75,73.3333333333
1162,Columbia,1989,6,18,64.5416666667,75.5833333333
1162,Columbia,1990,4,22,65.6923076923,76.7692307692
1162,Columbia,1991,6,19,64.48,73.0
1162,Columbia,1992,9,16,70.4,72.68
1162,Columbia,1993,15,10,71.64,68.0
1162,Columbia,1994,5,20,58.8,70.64
1162,Columbia,1995,3,22,60.56,74.88
1162,Columbia,1996,6,19,57.68,67.88
1162,Columbia,1997,5,20,62.12,71.52
1162,Columbia,1998,10,15,56.8,62.12
1162,Columbia,1999,8,16,57.6666666667,65.5416666667
1162,Columbia,2000,12,14,58.5,62.0384615385
1162,Columbia,2001,10,15,56.56,59.84
1162,Columbia,2002,10,16,54.8461538462,57.2692307692
1162,Columbia,2003,2,25,49.6296296296,62.0740740741
1162,Columbia,2004,9,17,67.1923076923,71.4230769231
1162,Columbia,2005,12,15,64.2222222222,65.6666666667
1162,Columbia,2006,10,16,63.3461538462,68.3461538462
1162,Columbia,2007,15,12,65.0,64.8518518519
1162,Columbia,2008,13,15,62.0357142857,64.1428571429
1162,Columbia,2009,12,16,60.3214285714,62.1428571429
1162,Columbia,2010,11,17,60.2142857143,65.2857142857
1162,Columbia,2011,14,13,71.037037037,71.4444444444
1162,Columbia,2012,13,15,63.3214285714,63.0357142857
1162,Columbia,2013,10,16,61.4230769231,61.1923076923
1162,Columbia,2014,18,12,67.1,62.9666666667
1162,Columbia,2015,12,15,63.1111111111,62.0
1162,Columbia,2016,19,10,74.4482758621,69.5172413793
1162,Columbia,2017,10,16,71.3846153846,73.9230769231
1163,Connecticut,1985,13,15,71.1071428571,71.1785714286
1163,Connecticut,1986,11,16,67.2962962963,69.3333333333
1163,Connecticut,1987,9,19,62.1071428571,69.3571428571
1163,Connecticut,1988,15,14,70.0,66.4827586207
1163,Connecticut,1989,16,12,72.7142857143,65.6785714286
1163,Connecticut,1990,27,5,78.96875,67.625
1163,Connecticut,1991,17,10,73.7407407407,65.8518518519
1163,Connecticut,1992,19,9,79.6428571429,71.0714285714
1163,Connecticut,1993,15,12,75.0,71.1481481481
1163,Connecticut,1994,27,4,86.7419354839,69.5161290323
1163,Connecticut,1995,25,4,84.3448275862,72.4827586207
1163,Connecticut,1996,30,2,83.5,64.53125
1163,Connecticut,1997,14,14,65.0357142857,60.4642857143
1163,Connecticut,1998,29,4,76.5454545455,62.4545454545
1163,Connecticut,1999,28,2,77.5333333333,60.7666666667
1163,Connecticut,2000,24,9,75.303030303,65.2121212121
1163,Connecticut,2001,18,11,73.724137931,68.6896551724
1163,Connecticut,2002,24,6,77.9333333333,68.8
1163,Connecticut,2003,21,9,80.0333333333,71.4
1163,Connecticut,2004,27,6,79.0909090909,63.9393939394
1163,Connecticut,2005,22,7,78.6206896552,66.7586206897
1163,Connecticut,2006,27,3,81.3333333333,65.4333333333
1163,Connecticut,2007,17,14,70.3548387097,62.5161290323
1163,Connecticut,2008,24,8,77.71875,68.625
1163,Connecticut,2009,27,4,77.3225806452,63.9677419355
1163,Connecticut,2010,17,15,70.5625,67.0
1163,Connecticut,2011,26,9,73.4,66.3714285714
1163,Connecticut,2012,20,13,68.8484848485,64.1212121212
1163,Connecticut,2013,20,10,69.8666666667,65.4
1163,Connecticut,2014,26,8,71.8529411765,63.1176470588
1163,Connecticut,2015,20,14,64.1764705882,59.7941176471
1163,Connecticut,2016,24,10,73.4117647059,63.0882352941
1163,Connecticut,2017,15,17,66.46875,65.84375
1164,Coppin St,1985,0,0,0.0,0.0
1164,Coppin St,1986,8,17,62.36,69.4
1164,Coppin St,1987,8,19,70.5555555556,78.5555555556
1164,Coppin St,1988,10,14,73.5416666667,75.75
1164,Coppin St,1989,18,11,75.9310344828,72.3448275862
1164,Coppin St,1990,23,5,76.0714285714,67.5714285714
1164,Coppin St,1991,18,10,82.1071428571,70.3571428571
1164,Coppin St,1992,14,13,79.9259259259,75.8518518519
1164,Coppin St,1993,22,7,74.0689655172,65.5517241379
1164,Coppin St,1994,20,8,74.9285714286,64.9642857143
1164,Coppin St,1995,19,9,73.0714285714,66.0357142857
1164,Coppin St,1996,17,10,76.4074074074,71.8148148148
1164,Coppin St,1997,21,8,79.1034482759,72.4827586207
1164,Coppin St,1998,21,8,77.5862068966,69.724137931
1164,Coppin St,1999,15,14,68.6896551724,68.5862068966
1164,Coppin St,2000,15,15,67.2333333333,68.5333333333
1164,Coppin St,2001,13,15,64.5,67.1428571429
1164,Coppin St,2002,5,25,58.2,69.1333333333
1164,Coppin St,2003,11,17,58.0357142857,61.6428571429
1164,Coppin St,2004,18,14,61.53125,60.875
1164,Coppin St,2005,14,15,60.8620689655,63.2068965517
1164,Coppin St,2006,12,18,63.9666666667,68.8
1164,Coppin St,2007,12,20,61.625,70.5625
1164,Coppin St,2008,14,20,59.1470588235,66.1176470588
1164,Coppin St,2009,12,19,62.8709677419,67.3548387097
1164,Coppin St,2010,5,22,60.0740740741,68.4074074074
1164,Coppin St,2011,13,14,72.1481481481,73.1851851852
1164,Coppin St,2012,11,16,74.1851851852,76.8148148148
1164,Coppin St,2013,7,24,62.4838709677,70.935483871
1164,Coppin St,2014,11,20,68.8709677419,74.9677419355
1164,Coppin St,2015,7,23,70.5333333333,83.6
1164,Coppin St,2016,7,22,71.3103448276,81.0
1164,Coppin St,2017,7,23,65.2333333333,78.7333333333
1165,Cornell,1985,12,12,61.375,59.0833333333
1165,Cornell,1986,13,12,62.04,60.92
1165,Cornell,1987,13,11,73.25,72.1666666667
1165,Cornell,1988,16,9,76.08,75.2
1165,Cornell,1989,8,16,65.5416666667,74.6666666667
1165,Cornell,1990,10,16,68.4230769231,73.6923076923
1165,Cornell,1991,12,12,69.2083333333,75.125
1165,Cornell,1992,6,19,67.52,72.88
1165,Cornell,1993,15,10,69.64,69.16
1165,Cornell,1994,6,18,63.2916666667,73.7083333333
1165,Cornell,1995,8,17,68.96,80.12
1165,Cornell,1996,9,16,63.36,68.56
1165,Cornell,1997,14,11,63.44,64.36
1165,Cornell,1998,8,17,62.36,65.8
1165,Cornell,1999,10,15,63.48,65.6
1165,Cornell,2000,9,17,64.8076923077,69.6153846154
1165,Cornell,2001,6,20,61.6538461538,68.5384615385
1165,Cornell,2002,4,22,56.9615384615,67.3846153846
1165,Cornell,2003,8,18,59.9230769231,67.8846153846
1165,Cornell,2004,10,16,70.5769230769,71.0769230769
1165,Cornell,2005,12,14,64.0,66.1923076923
1165,Cornell,2006,12,15,62.3703703704,63.8518518519
1165,Cornell,2007,15,12,65.7777777778,64.6296296296
1165,Cornell,2008,21,5,76.6153846154,69.0
1165,Cornell,2009,20,9,73.2068965517,64.9655172414
1165,Cornell,2010,25,4,75.1724137931,64.5517241379
1165,Cornell,2011,10,18,68.0714285714,70.0714285714
1165,Cornell,2012,11,16,65.0,68.0740740741
1165,Cornell,2013,12,18,64.5666666667,69.4666666667
1165,Cornell,2014,1,26,63.6296296296,79.2592592593
1165,Cornell,2015,12,17,60.724137931,62.3793103448
1165,Cornell,2016,9,18,70.962962963,79.4814814815
1165,Cornell,2017,7,21,70.5,77.3571428571
1166,Creighton,1985,13,12,72.08,74.16
1166,Creighton,1986,9,16,58.28,63.08
1166,Creighton,1987,7,19,67.0384615385,73.6153846154
1166,Creighton,1988,12,16,72.8571428571,80.6071428571
1166,Creighton,1989,20,10,74.8333333333,72.5
1166,Creighton,1990,21,11,78.90625,75.40625
1166,Creighton,1991,23,7,77.6333333333,70.0666666667
1166,Creighton,1992,9,19,64.5,70.0
1166,Creighton,1993,8,18,64.1153846154,69.1538461538
1166,Creighton,1994,6,21,64.4074074074,74.1481481481
1166,Creighton,1995,7,19,61.0769230769,70.9615384615
1166,Creighton,1996,13,15,66.3214285714,66.5714285714
1166,Creighton,1997,15,15,67.4666666667,65.9666666667
1166,Creighton,1998,18,9,75.2592592593,69.5555555556
1166,Creighton,1999,21,8,76.9655172414,68.7931034483
1166,Creighton,2000,23,9,73.15625,66.21875
1166,Creighton,2001,24,7,73.1935483871,63.064516129
1166,Creighton,2002,22,8,75.9333333333,68.1
1166,Creighton,2003,29,4,79.2424242424,64.3333333333
1166,Creighton,2004,20,8,68.3571428571,61.4642857143
1166,Creighton,2005,23,10,71.5151515152,64.9696969697
1166,Creighton,2006,19,9,66.3928571429,61.1428571429
1166,Creighton,2007,22,10,67.15625,60.4375
1166,Creighton,2008,21,10,72.0,65.2258064516
1166,Creighton,2009,26,7,73.6060606061,65.3636363636
1166,Creighton,2010,16,15,69.3870967742,68.3870967742
1166,Creighton,2011,19,14,66.7878787879,63.6666666667
1166,Creighton,2012,28,5,80.0303030303,69.5454545455
1166,Creighton,2013,27,7,75.3823529412,63.0882352941
1166,Creighton,2014,26,7,79.5454545455,67.4242424242
1166,Creighton,2015,14,19,67.303030303,66.8787878788
1166,Creighton,2016,18,14,79.5625,73.03125
1166,Creighton,2017,24,9,81.5454545455,72.6060606061
1167,CS Bakersfield,1985,0,0,0.0,0.0
1167,CS Bakersfield,1986,0,0,0.0,0.0
1167,CS Bakersfield,1987,0,0,0.0,0.0
1167,CS Bakersfield,1988,0,0,0.0,0.0
1167,CS Bakersfield,1989,0,0,0.0,0.0
1167,CS Bakersfield,1990,0,0,0.0,0.0
1167,CS Bakersfield,1991,0,0,0.0,0.0
1167,CS Bakersfield,1992,0,0,0.0,0.0
1167,CS Bakersfield,1993,0,0,0.0,0.0
1167,CS Bakersfield,1994,0,0,0.0,0.0
1167,CS Bakersfield,1995,0,0,0.0,0.0
1167,CS Bakersfield,1996,0,0,0.0,0.0
1167,CS Bakersfield,1997,0,0,0.0,0.0
1167,CS Bakersfield,1998,0,0,0.0,0.0
1167,CS Bakersfield,1999,0,0,0.0,0.0
1167,CS Bakersfield,2000,0,0,0.0,0.0
1167,CS Bakersfield,2001,0,0,0.0,0.0
1167,CS Bakersfield,2002,0,0,0.0,0.0
1167,CS Bakersfield,2003,0,0,0.0,0.0
1167,CS Bakersfield,2004,0,0,0.0,0.0
1167,CS Bakersfield,2005,0,0,0.0,0.0
1167,CS Bakersfield,2006,0,0,0.0,0.0
1167,CS Bakersfield,2007,0,0,0.0,0.0
1167,CS Bakersfield,2008,8,21,66.5172413793,75.0689655172
1167,CS Bakersfield,2009,8,21,64.6551724138,72.2068965517
1167,CS Bakersfield,2010,7,22,65.7586206897,74.5862068966
1167,CS Bakersfield,2011,9,19,68.1071428571,77.3928571429
1167,CS Bakersfield,2012,15,14,68.1724137931,70.275862069
1167,CS Bakersfield,2013,10,16,65.3461538462,69.6153846154
1167,CS Bakersfield,2014,12,19,68.3225806452,68.9032258065
1167,CS Bakersfield,2015,11,19,61.3,61.9
1167,CS Bakersfield,2016,21,8,71.7586206897,63.275862069
1167,CS Bakersfield,2017,19,9,68.8214285714,63.4285714286
1168,CS Fullerton,1985,16,13,69.0344827586,67.9310344828
1168,CS Fullerton,1986,14,15,68.2413793103,67.3793103448
1168,CS Fullerton,1987,15,12,68.5185185185,65.7777777778
1168,CS Fullerton,1988,12,17,67.6206896552,65.4137931034
1168,CS Fullerton,1989,15,13,71.5357142857,72.3928571429
1168,CS Fullerton,1990,11,16,75.3703703704,76.2222222222
1168,CS Fullerton,1991,13,14,79.6296296296,82.6666666667
1168,CS Fullerton,1992,12,16,75.75,76.7142857143
1168,CS Fullerton,1993,14,12,70.9615384615,70.0384615385
1168,CS Fullerton,1994,6,19,71.12,76.64
1168,CS Fullerton,1995,7,20,70.8888888889,79.962962963
1168,CS Fullerton,1996,6,20,67.0,76.7692307692
1168,CS Fullerton,1997,13,14,72.8888888889,73.8888888889
1168,CS Fullerton,1998,11,16,72.962962963,75.5185185185
1168,CS Fullerton,1999,12,14,69.0384615385,74.3076923077
1168,CS Fullerton,2000,7,18,70.56,78.72
1168,CS Fullerton,2001,3,22,58.24,71.28
1168,CS Fullerton,2002,4,22,61.6538461538,72.0
1168,CS Fullerton,2003,10,19,62.9310344828,66.6551724138
1168,CS Fullerton,2004,10,17,70.3703703704,73.5925925926
1168,CS Fullerton,2005,18,10,74.0714285714,71.0714285714
1168,CS Fullerton,2006,15,13,78.4285714286,76.1071428571
1168,CS Fullerton,2007,18,10,80.5714285714,77.5
1168,CS Fullerton,2008,23,8,82.4838709677,72.9032258065
1168,CS Fullerton,2009,14,17,72.2258064516,74.064516129
1168,CS Fullerton,2010,14,15,72.8620689655,74.0344827586
1168,CS Fullerton,2011,10,20,71.0666666667,75.9333333333
1168,CS Fullerton,2012,19,9,76.2142857143,71.6071428571
1168,CS Fullerton,2013,12,18,75.2666666667,75.2
1168,CS Fullerton,2014,11,20,67.4838709677,71.4516129032
1168,CS Fullerton,2015,7,22,63.5172413793,71.0344827586
1168,CS Fullerton,2016,8,20,69.3214285714,75.6785714286
1168,CS Fullerton,2017,15,14,72.3793103448,72.9655172414
1169,CS Northridge,1985,0,0,0.0,0.0
1169,CS Northridge,1986,0,0,0.0,0.0
1169,CS Northridge,1987,0,0,0.0,0.0
1169,CS Northridge,1988,0,0,0.0,0.0
1169,CS Northridge,1989,0,0,0.0,0.0
1169,CS Northridge,1990,0,0,0.0,0.0
1169,CS Northridge,1991,7,19,79.3461538462,88.8846153846
1169,CS Northridge,1992,9,17,69.2692307692,77.2692307692
1169,CS Northridge,1993,8,17,66.2,72.28
1169,CS Northridge,1994,7,18,72.08,81.6
1169,CS Northridge,1995,7,19,71.5769230769,81.3076923077
1169,CS Northridge,1996,6,18,67.8333333333,78.9583333333
1169,CS Northridge,1997,11,15,75.5384615385,74.5
